1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,mean_daily,median_daily,day_nbr
32.56035846997603,37.06889564158617,28.631455950931436,12.690489808378567,17.44453294688567,13.861236749488576,26.873107383091977,18.694716287295297,3.760846909880732,3.9722585784012714,24.398855745309465,26.959812483990607,11.173764601440757,17.43769057753106,20.462719613739477,5.023878114593896,10.714624073209842,0.5408980697500605,3.637859706865879,3.1397703069241265,0.09702128854096122,2.534132896357403,20.130075195884753,1.8951608658579804,2.785019772692981,6.2205909701777955,0.2077273157911358,7.5590636831597005,0.263694388204457,12.439319255032347,10.714624073209842,298
33.68162981729119,37.56058128559348,30.08098558189965,14.68091750909684,18.00297555344241,15.154620002877303,28.255178270038492,19.96167746825316,4.384379747990273,4.767727877216314,26.086871773998293,27.686858089259584,12.139240461912564,18.155963914396693,21.419774096544074,5.537933043029731,11.43763443501328,0.4103667159083333,2.905199849818765,3.2025797486920546,0.17246279680970142,3.002221138359726,18.30386435967704,2.066395545091214,2.9541491075094126,6.564990227692999,0.12965412700139303,8.018204211390614,0.25790469105825137,12.999411774029753,11.43763443501328,299
34.55747414812501,38.6351982006323,31.21839790307696,16.732400197902372,18.56597272175417,16.69485488913607,30.256688854657547,20.695389997508673,4.753692247770966,5.463544206969392,27.57245542810424,27.82738982908112,14.153002396583727,20.159199126983847,22.399461031829297,6.378316356069883,12.38749565772714,0.43878886553516094,2.8641456336911246,3.229071999270147,0.0633357778721284,2.898182035096091,16.800473000712305,2.2004358062942777,3.111348157297299,6.926758576646818,0.06912547501833403,9.129475172725964,0.26211537989185546,13.670489278412559,12.38749565772714,300
35.68664053700318,39.72331037338283,33.35602426760331,18.736688082697928,19.65274449189267,19.135299958945783,31.156555165287077,22.14335816470109,5.088792900778627,6.055145988090768,28.92338476221889,27.24596387930762,15.867279087964798,21.641887932516692,22.48700827049465,6.869914277393162,13.845797557098694,0.6233573927414742,2.978360568302636,2.9778342321984357,0.03947520781503847,3.685405401611992,15.351294260480229,2.3153525223780567,3.046608816480636,7.627487376705767,0.0759678443729407,9.854766324314271,0.31474899031190673,14.362291539141074,13.845797557098694,301
36.68667913498415,41.54653863833341,34.86695977739491,21.139938734477468,21.09736165255501,20.807294316622745,30.90482966009214,21.951557779423062,5.678640228219335,6.50884770991161,29.365824645863523,26.49698760303029,16.30045370172182,23.177736684573787,22.31279102000428,7.1830842593924675,15.321468547908866,1.1165343223773547,3.1876668924063734,3.1078392499359624,0.04298411517637522,4.160336012968921,14.548456256206379,2.8376533831130324,3.0374856573411604,7.9380256781840695,0.13070679920979406,10.683394797693945,0.2859759499489454,14.911174248588662,14.548456256206379,302
38.09047015849734,42.45170339907856,36.3219282147732,24.816220976949985,22.68209650197025,21.953478906203394,30.584913803690664,21.52092712350301,6.233223036678608,7.490464544245567,29.332314580562755,26.259960910771994,16.55835839278007,24.4563825270449,21.962426619974803,7.664330903999803,16.716785560144427,2.352722385776293,3.436623869693216,3.279775710641463,0.04245777907217471,4.561755015105846,14.940752099203827,3.596454600002105,3.1352087273543887,7.273263178578822,0.2138679036734751,10.895859138422885,0.2408864903557681,15.485021139956883,14.940752099203827,303
38.265980441350365,42.59763008396815,37.284330272396474,27.200172638242176,23.748965749555243,23.256687100203866,30.4226759629319,21.341888634298165,7.332388267617346,8.390499282428443,29.05654253322058,26.616641344051875,16.567481551919546,25.51685854541754,22.076641554586317,8.008905606883072,18.386850018772652,4.389993999768412,3.8661141307208347,3.517328739003961,0.0461421318015783,4.940190674026015,15.996933214966191,4.184722919130212,3.368200176147149,6.4720041826175745,0.2845723870044107,11.094112404338413,0.16895388944836465,16.01380718747644,15.996933214966191,304
37.9950629673426,42.6132447217261,37.62206260592514,28.921642589713986,25.25596426528743,24.71832246156869,32.265308485590666,22.12104151388299,8.83893764320728,9.420012702244648,28.654783167069603,27.358424360238462,16.242030394155563,26.45724571825579,21.257311685714182,8.466467126801385,19.39566088515697,5.419858310320749,5.911982567748228,3.391183519363905,0.0596514251427248,5.332311071655397,17.800336153325215,4.765797978167578,3.564348097645874,5.654077876689977,0.41527918621420473,11.394825765204972,0.11807473270898174,16.601077585450664,16.242030394155563,305
37.01878142665155,43.141424756744996,37.23187210734449,30.778701984988892,26.790683149174175,25.78832691788104,33.45099459979157,23.03686633519188,10.572337879707637,10.344434346588814,28.99356817280667,29.032699507700293,15.91096498461344,26.51240047861496,21.28082136503514,9.249830695219815,19.719883925344487,6.4791974427083145,7.67784019734095,3.541189309061051,0.10228464958296635,5.74934471155027,18.906519198986626,5.445122443322373,3.6503163279986244,5.213183666738014,0.5742326896827596,11.815719203197315,0.3163279986245083,17.183650705937712,15.91096498461344,306
35.905054230163266,44.75148689949436,36.84745551582692,32.0153462063448,26.55418279302008,26.857529588861322,34.6546287751457,24.16212380126952,11.890634375361856,11.682205278098452,30.06589026243118,29.902471674345325,15.816399931225414,26.69920593426413,20.536406668327547,10.030036247013042,19.95971774349185,7.087291088427974,8.611560446192659,3.6264557579415344,0.23176333121629253,5.847587099852976,20.742028639701882,5.348978381621746,3.792251630764696,5.245290169094245,0.7431865791311243,12.185908929818343,0.561951513918081,17.667414810081596,15.816399931225414,307
